name,accords,reivew
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","Clean. Extraordinary. Citrus. Like a clean office building, Maybe even a citrus candle. Probably one of the best scents i've added to my collection in a while. Wasn't expecting this one.

7/10"
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","From complete Neroli portofino collection, this one is the nicest in my opinion. It is very specific frag. and it reminds me on Delial German sun lotion from 80's. This is realy Mediteranean smell, I think more for the ladies then for the man, but very nice, natural and moderate. It is different category from ussual perfumes so is the price. A good one."
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","Very very clean scent.i like it, similar to Mugler cologne.To Use only in spring and summer. For the price go to mugler.
My rating 8/10"
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","The ever-polarising Tom Ford and Rodrigo Flores-Roux present us here, with Clinique Happy's older, bolder, sultrier sister; the sister that causes commotion at family gatherings and just doesn't care.True, this opens with a blast of fancy-hotel-soap, and throws us back to the cologne-dripping lotharios of the '80's, but in dry-down is where this frag shines. The gorgeous blending of the citrus and floral notes is so perfectly done; as it warms on your skin, Neroli Portofino simply sings. To me, it takes me back to the beaches of the Med in summer, to spritzing this beauty on recently wet skin, while watching the sun go down.
Utter bliss.
PS If this frag is outside your price point, its dupe is YSL Saharienne. I've got both, and they're VERY similar."
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","Neroli Portofino: The Inconvenient Truth:
The note pyramid listed is surely wrong, because for me at least, this has two primary ingredients, so skilfully blended I can't pick them apart: Love and Hate. In a beautiful turquoise bottle.

HATE: the grotesque price. The sometimes pathetic longevity. The hype. The way that on the wrong days it can just randomly turn to straight citrus cleanser on me. How disturbingly like an ordinary cologne or a plain ol' lemon soap it can seem now and then.

But but but....
LOVE: how it becomes something so drop-dead gorgeous on really hot days. Its unique sweet warmth underneath the sparkling freshness. How it makes me feel cool (in every sense), calm and competent. The way it can bloom into the essence of the most expensive Mediterranean luxury holiday I've (n)ever had. The fact that the first instant I ever smelled it I fell in love, and my nose told me -ordered me!- to work and save so I could seek it out, years and years before I knew anything at all about perfume, aeons before going full fraghead.

I read so much here about 4711 I sought that out, but it really is not in the same league, even if you divide by 20 to account for the price. Now THAT, even though hugely refreshing, really is a sharp cleaning product that's gone in minutes. To me it's 4711 that is a pale shadow of TF NP, not the other way around.

I will probably migrate over to Monegal Entre Naranjos, Bigarade Concentree or L'Erbolario or even Ferrari Bright Neroli for my next bottle of something citric... But until then, I'll savour every precious overpriced pretentious drop of Portofino, and will keep that beautiful empty bottle until I die, to remind me of what got me started on this insane lifelong quest for the most wonderful smell in the world. For all its many, many faults and its obnoxious reputation, I owe this scent a massive debt of gratitude. Tom Ford, I don't know whether to thank or curse you for that."
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","I used a sample today and immediately I get some kind of sunscreen scent, I thought okay it's probably the alcohol and waited it out.
3 hours later and it still smells like I sprayed sunscreen on my arm.
This is a very subtle fragrance which surprised me.
To be honest, I sort of enjoy this sunscreen scent but I definitely would purchase a cheaper alternative."
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","This is so beautiful. I'm a sucker for a good neroli, and this is just gorgeous. Zingy, slightly bitter, uplifting, fresh, a dream. I can almost see myself in a quaint rural village in the Mediterranean (and I grew up in rural/suburban Med so I should know!) when I close my eyes and sniff it.

The problem is that, while the fragrance itself is heavenly, the performance is only OK. Way underwhelming for such a high-end fragrance and the big bucks you have to spend to get it. It lasts maybe 5-6 hours total on my clothes, and only about 2 on my skin. Mind you, my skin hoovers up fragrance like a black hole and very few perfumes last on it more than 1-2 hours, but if it's specifically a TF one with THAT price, I'd expect more.

Would absolutely buy if it was significantly cheaper (like, 70% less), but for that price I'll not stock up once my sample has run out. It will be beautiful while it lasts, though!"
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","I love this refreshing orange-lemon mimosa sparkler. Pretty linear as far as not having the top/mid/base contrast, and altogether is similar to a saturated orange-citrus, aka juicy. Kind of like a gummi bear, I find myself half drooling feeling like I'm at a fantastic beach in Capri sipping a mimosa with orange trees opening all around. It's half glam and half peaceful and tranquil.

I try this on at Sephora, but it might go on my to buy list. I keep going back for this one and find flaws in everything else. Does that tell me anything?"
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']",Soapy lemon aroma. Quite strong. First impression was the smell of FastumGel medicine
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","I was so incredibly lucky to buy the candle of this incredible fragrance last Friday night. I'd been wanting this for a year or so but just could not justify the price. Anyway, i've waited three months for the film 'Call Me By Your Name' to get released on iTunes and last week it did. During the waiting of it, I wondered how I could make the evening just perfect. An evening with amazing friends and the perfect film. The film is set in Northern Italy during the summer of 1983. Instantly I realised that the smell of Neroli Portofino would be that definitive scent of the air in northern Italy and voila, only the best candle could replicate this... it had to be a TOM FORD NEROLI PORTOFINO candle. So with Illy espresso (as in the film), San Pellegrino, myself cooking Italian food for my friends and this candle, the evening was perfect.
It's the best film that i've seen in the last 10 years and oh my, this is the most beautiful, delicate, perfect candle that i've ever experienced in my life.
It's perfect.
Now my house as well as myself can smell of this surfing, summer beach, beach house fragrance. Just perfect!"
Neroli Portofino Tom Ford (unisex) ~ 2011,"['citrus', 'white floral', 'fresh spicy', 'aromatic']","Fragrance -Neroli Portofino Tom Ford
Bottle from - 2016

Neroli Portofino opens with a soapy,clean,bright,vibrant and refreshing burst of citruses with dominant lemon and madarin with a wisper of lavender and herbs lurking at the edges.You can almost feel the power of the waves on the windy sea that erases everything except the present moment.
During mid development,potent citruses slowly give way to a delicate white florals with a calming and deep touch of herbs and with a hint of amber.At this point,dominant notes are orange flower and neroli.
This all leads into a sensual,ambery,musky and a bit floral base with that sunset beach vibe going on.

Longevity - 6/10(6+ hours)
Silage/Projection - 6/10(moderate to soft projection and silage for the first 1-2 hours)
Weather -Best in late spring and summer
Age - 22+
Compliments - 7/10
Scent - 8/10

Main notes according to me - orange flower,mandarin,lemon, neroli,bergamot,herbs,lavander,amber.

The drydown is a bit musky and soapy and I get some -amber,flowers,ambrette,angelica and a hint of orange.

Emotions -power of the waves,sunset beach vibe,sparkling, clean,bright,fresh,sensual.

Occasion -For more or less any ocasion when you just want to smell nice and clean.

Could be a nice signature scent."
